"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-12-15",0,FALSE,"676914561312825344",FALSE,NA,NA,NA,NA,NA,0,FALSE,"originalthean","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Costco in El Paso, TX https://t.co/rTf9YW23JF",FALSE
"2015-12-15",0,FALSE,"676914542773977088",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Berlyn_Steffey","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I go to Costco for the samples and only the samples",FALSE
"2015-12-15",0,FALSE,"676914533710057473",FALSE,NA,NA,"676129716919795713","RuthDavidsonMSP","211994193",0,FALSE,"Martin_Veart","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RuthDavidsonMSP take a trip down to IKEA and Costco like I did. Ghostly quiet.",FALSE
"2015-12-15",0,FALSE,"676914344375025666",TRUE,NA,NA,NA,NA,NA,3,FALSE,"earthtoannmarie","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @duckydianaa: God bless Costco samples",FALSE
"2015-12-15",1,FALSE,"676914307163160576",FALSE,NA,NA,NA,NA,NA,0,FALSE,"niitsitapii","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For discerning tastes only.

I'll trade you my costco case of RRT for 2 moose leather strips to patch my mocs? Ì†ºÌΩµ https://t.co/c2C7CQUClN",FALSE
"2015-12-15",0,FALSE,"676914199008821248",FALSE,NA,NA,NA,NA,NA,0,FALSE,"eklect","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the @Costco tires in #Sandy #Utah is THE BEST. Their customer service is why I buy tires here #Loyalty #GoldenRule #Eklect",FALSE
"2015-12-15",0,FALSE,"676914167979376643",FALSE,NA,NA,NA,NA,NA,0,FALSE,"SLHV","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I want a Costco pizza. Ì†ΩÌ±Ä",FALSE
"2015-12-15",0,FALSE,"676914048156438528",TRUE,NA,NA,NA,NA,NA,2,FALSE,"costco_bird","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @blondyixing: i wish i was dead but not gone i want to be a ghost",FALSE
"2015-12-15",0,FALSE,"676913959493046272",FALSE,NA,NA,NA,NA,NA,0,FALSE,"LissLoveCat","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Or is it only the Lakewood Costco that stopped selling them??",FALSE
"2015-12-15",0,FALSE,"676913904149241856",TRUE,NA,NA,NA,NA,NA,1,FALSE,"VavaVaal","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @linatatianaaa: Like I can literally eat 2 Costco pizzas",FALSE
"2015-12-15",0,FALSE,"676913858662031360",TRUE,NA,NA,NA,NA,NA,2,FALSE,"_annaerb","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @softgreenshade: hearts...I break that. samples from Costco...I tAKE THAT.",FALSE
"2015-12-15",2,FALSE,"676913857101713408",FALSE,NA,NA,NA,NA,NA,0,FALSE,"LissLoveCat","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So no one was gonna tell me Costco stopped selling the @Neutrogena makeup remover wipes?",FALSE
"2015-12-15",0,FALSE,"676913835706593282",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MeetTheTaskFast","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i get near costco during day i feel the burbs...  i get forlorn asking manny moe or jack  can i come over for pre holiday coffee and pastry?",FALSE
