"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-12-25",11,FALSE,"680538364609609728",FALSE,NA,NA,NA,NA,NA,0,FALSE,"inesAagh","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do I discretely take over my dads Costco membership",FALSE
"2015-12-25",0,FALSE,"680538348117602305",FALSE,NA,NA,NA,NA,NA,0,FALSE,"lizaluca","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","$130 of rotten filet purchased @Costco yesterday #ruinedchristmasdinner #yousuckcostco https://t.co/Ti8sCGqSsG",FALSE
"2015-12-25",0,FALSE,"680538313267265538",TRUE,NA,NA,NA,NA,NA,41,FALSE,"joshortman","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rhett_townsend: my family has already moved to Costco #boycottracistsamsclub https://t.co/FJEoOL95Ch",FALSE
"2015-12-25",0,FALSE,"680538122665472001",TRUE,NA,NA,NA,NA,NA,406,FALSE,"AbsolutCoolada","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WhatTheFFacts: Costco hasn't changed the price of its $1.50 hot dog/soda combo since the year 1985.",FALSE
"2015-12-25",0,FALSE,"680537644573392896",FALSE,NA,NA,NA,"Euromango97","2946190616",0,FALSE,"lizaluca","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Euromango97 stood in line yesterday At @Costco to get this ROTTEN FILET MIGNON #ruinedchristmasdinner #yousuckcostco",FALSE
"2015-12-25",0,FALSE,"680537572129529856",TRUE,NA,NA,NA,NA,NA,2,FALSE,"heyitsnic98","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MissJCrawford98: I know I have the best friends by the fact they are buzzed af to go to costco on thursday Ì†ΩÌ∏ÇÌ†ΩÌ∏Ç",FALSE
"2015-12-25",0,FALSE,"680537278855417856",TRUE,NA,NA,NA,NA,NA,41,FALSE,"schlomo_stein","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @rhett_townsend: my family has already moved to Costco #boycottracistsamsclub https://t.co/FJEoOL95Ch",FALSE
"2015-12-25",0,FALSE,"680536987334500354",FALSE,NA,NA,"680522236554383361","lauren_rockwell","294984593",0,FALSE,"piNksHark3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@lauren_rockwell @annie_c_daly Ì†ΩÌ∏Ç it was a giant Costco bear!",FALSE
"2015-12-25",2,FALSE,"680536906770194432",FALSE,NA,NA,"680536549054779394","dan_or_dc","799567878",0,FALSE,"frejyr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dan_or_dc @CJ_Svenson @TrjnRabbit Bun bought white shirts from Costco. You can see his nipples through them.",FALSE
"2015-12-25",0,FALSE,"680536850814099456",TRUE,NA,NA,NA,NA,NA,2941,FALSE,"Qveen_mina1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JHabashy15: When Arabs moms don't agree with  what you say, they find any word to rhyme with it ex:
Me:i wanna go to Costco
Mama: Wala ‚Ä¶",FALSE
"2015-12-25",1,FALSE,"680536759873093633",FALSE,NA,NA,NA,NA,NA,0,FALSE,"TheFoodieAffair","<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","Huevos Rancheros Verdes and $50 COSTCO Cash Card Giveaway https://t.co/TNbXVDopxm via @BobbisKozyKtchn",FALSE
"2015-12-25",1,FALSE,"680536548173975552",FALSE,NA,NA,"680510558840340480","rhett_townsend","442368775",0,FALSE,"tahoetotx2635","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rhett_townsend @Ricky_Vaughn99 Costco membership this week...",FALSE
"2015-12-25",0,FALSE,"680536423737372672",TRUE,NA,NA,NA,NA,NA,41,FALSE,"TheFourthEmpire","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rhett_townsend: my family has already moved to Costco #boycottracistsamsclub https://t.co/FJEoOL95Ch",FALSE
"2015-12-25",0,FALSE,"680536207525216256",FALSE,NA,NA,NA,NA,NA,0,FALSE,"peepsjr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dad taking too long with this food. Ima go swoop me a Costco tamale from the fridge",FALSE
