"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-12-14",0,FALSE,"676552181986820096",FALSE,NA,NA,NA,NA,NA,0,FALSE,"svitasek","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Costco Wholesale Warehouse in Plano, TX https://t.co/ARKHsd1CzH",FALSE
"2015-12-14",3,FALSE,"676552161799442432",FALSE,NA,NA,NA,NA,NA,0,FALSE,"maryhelennnnn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I love the smell of Costco Ì†ΩÌ∏ç",FALSE
"2015-12-14",0,FALSE,"676551936099770368",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Knnguyen_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shout out to my mom for upgrading my Costco card to executive",FALSE
"2015-12-14",0,FALSE,"676551887076745216",TRUE,NA,NA,NA,NA,NA,1,FALSE,"ItsSvila","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mediii_xo: @ItsSvila me everytime I go to Costco",FALSE
"2015-12-14",0,FALSE,"676551822392369152",FALSE,NA,NA,NA,NA,NA,0,FALSE,"davidsung200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Premium Diesel only 99.9p/litre https://t.co/fMtOYJ6Txb",FALSE
"2015-12-14",1,FALSE,"676551795179696129",FALSE,NA,NA,NA,NA,NA,0,FALSE,"A_Schneid72","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","One must always keep focus when shopping at Costco. Always.",FALSE
"2015-12-14",0,FALSE,"676551683502026752",TRUE,NA,NA,NA,NA,NA,1,FALSE,"Adrian10Bro","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JanaeDills: Next thing you know @Adrian10Bro is an adult and works for Costco https://t.co/kggHLzWhFJ",FALSE
"2015-12-14",1,FALSE,"676551680771624960",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PetFriendlyYEG","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Be careful what u feed
Your fur baby!! https://t.co/2GJXAdTcQH",FALSE
"2015-12-14",0,FALSE,"676551588937252864",FALSE,NA,NA,NA,NA,NA,0,FALSE,"samanthaangel_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My Costco card and debit card are lost. Ì†ΩÌ∏≠Ì†ΩÌ∏≠ I'm more sad about my Costco card then debit. Lol.",FALSE
"2015-12-14",1,FALSE,"676551567324016640",FALSE,NA,NA,"676551352164610048","ItsSvila","3229502617",1,FALSE,"mediii_xo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ItsSvila me everytime I go to Costco",FALSE
"2015-12-14",0,FALSE,"676551509455204352",TRUE,NA,NA,NA,NA,NA,1,FALSE,"mediii_xo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ItsSvila: *goes to Costco* *loses their shit* *destroys all Costco shoppers*",FALSE
"2015-12-14",2,FALSE,"676551496415203329",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ElizaFitness","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","‚ù§Ô∏èOh how I loveÌÆ∫ÌæóÌ†ºÌøª @costco, so many great clean eating options ÌÆ∫Ì∂ÄÌÆ∏Ìº´ #fitliz #costco #bulkbuy  #cleaneating #organic https://t.co/FGGJndNn84",FALSE
"2015-12-14",0,FALSE,"676551471924645893",TRUE,NA,NA,NA,NA,NA,919,FALSE,"sharna_dore","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UncleBantzz: Mandem love the line ""bring tings"" like say gyal come from Costco in bulk Ì†ΩÌ∏Ç",FALSE
"2015-12-14",0,FALSE,"676551455520776192",TRUE,NA,NA,NA,NA,NA,3,FALSE,"TheSarahFader","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HMJonesWrites: Guest @KW_Writes, author of Caskets From Costco on @JackieCioffa's blog https://t.co/8ghzsb5CVi #MondayBlogs #booktrope",FALSE
"2015-12-14",1,FALSE,"676551352164610048",FALSE,NA,NA,NA,NA,NA,1,FALSE,"ItsSvila","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","*goes to Costco* *loses their shit* *destroys all Costco shoppers*",FALSE
"2015-12-14",3,FALSE,"676551150565388288",FALSE,NA,NA,NA,NA,NA,1,FALSE,"JanaeDills","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Next thing you know @Adrian10Bro is an adult and works for Costco https://t.co/kggHLzWhFJ",FALSE
"2015-12-14",0,FALSE,"676551145872072704",FALSE,NA,NA,NA,NA,NA,0,FALSE,"aiman_khan013","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saw Dr. Bishop at Costco Ì†ΩÌ∏Ç",FALSE
"2015-12-14",0,FALSE,"676551110346149888",FALSE,NA,NA,"676550756984487936","PedroATello","525867548",0,FALSE,"sauvehynes","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PedroATello yes I have. Bought at Costco. The coconut lemon is my favorite. :)",FALSE
"2015-12-14",0,FALSE,"676551104050520064",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mymumps","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Idk why people shop at Costco, I just eat there. fo free.",FALSE
"2015-12-14",0,FALSE,"676550951952474113",FALSE,NA,NA,NA,NA,NA,0,FALSE,"alankouch","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ì†ΩÌ±Ä I spy some people at Costco",FALSE
"2015-12-14",0,FALSE,"676550943215865860",TRUE,NA,NA,NA,NA,NA,919,FALSE,"katiekinnardxx","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UncleBantzz: Mandem love the line ""bring tings"" like say gyal come from Costco in bulk Ì†ΩÌ∏Ç",FALSE
"2015-12-14",0,FALSE,"676550811350990849",FALSE,NA,NA,NA,NA,NA,0,FALSE,"shortesttweets","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Former Costco exec launches certified-organic concept https://t.co/yWd4teljn4",FALSE
"2015-12-14",1,FALSE,"676550764471316480",FALSE,NA,NA,NA,NA,NA,1,FALSE,"DMiles28","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Starting finals week = going to Costco and eating all the free samples and two tubs of cookie dough Ì†ΩÌ∏ã",FALSE
"2015-12-14",0,FALSE,"676550603401728000",FALSE,"44.08874866","-123.06561828",NA,NA,NA,0,FALSE,"KateyKeene","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Costco in Eugene, OR https://t.co/MtMslH2NGc",FALSE
"2015-12-14",1,FALSE,"676550571277455361",FALSE,NA,NA,"676550498212642816","_andrewross","520645013",0,FALSE,"_andrewross","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@xejaypakingan definitely check it out https://t.co/fcX66uLhJI",FALSE
"2015-12-14",3,FALSE,"676550563497054208",FALSE,NA,NA,NA,NA,NA,1,FALSE,"King_jairbear","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Costco pizza is like pussy",FALSE
"2015-12-14",0,FALSE,"676550553871196161",TRUE,NA,NA,NA,NA,NA,6,FALSE,"jose_roberto201","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @haileyknoxmusic: Made Samanth take a photo of me with this amazing 500 pound teddy bear.  #dabears #teddybear #costco #love https://t.c‚Ä¶",FALSE
"2015-12-14",1,FALSE,"676550498212642816",FALSE,NA,NA,"676550411700977665","_andrewross","520645013",0,FALSE,"_andrewross","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@xejaypakingan the bundle on the microsoft store sold out, but i think the costco one is better and comes with a warranty included, should",FALSE
"2015-12-14",11,FALSE,"676550105617465344",FALSE,NA,NA,NA,NA,NA,0,FALSE,"__winnis","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Went to Costco by myself and bought champagne and DIDNT GET CARDED???? This is an outrage and I won't stand for it",FALSE
"2015-12-14",0,FALSE,"676549856563867648",FALSE,NA,NA,"676522406496755712","yegventures","22209272",0,FALSE,"ElleninEdmonton","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yegventures @Costco It's coming up to #Christmas, shoppers! :-)",FALSE
"2015-12-14",0,FALSE,"676549771021168640",TRUE,NA,NA,NA,NA,NA,1,FALSE,"TheaSpaanstra","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SHARKSTEWARDS: Sea Turtles &amp; Slaves for supper Lawsuit @Costco ties shrimp with crimes &amp; cruelty. https://t.co/jJd2oKjQ9A @Oceana https‚Ä¶",FALSE
"2015-12-14",1,FALSE,"676549660266225664",FALSE,NA,NA,"676549455525470208","helleidoscope","2841750165",0,FALSE,"mhcreek","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@helleidoscope Costco has giant bags of them. A p good investment.",FALSE
"2015-12-14",3,FALSE,"676549596445876224",FALSE,NA,NA,NA,NA,NA,1,FALSE,"mmorghhan","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The first thing I'm doing when I move out is getting a Costco membership",FALSE
"2015-12-14",0,FALSE,"676549523523547136",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MoBea","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Costco Joins a Host of Retailers Refusing to Sell GMO Salmon https://t.co/VZh0kKUUAi #Costco #GMOSalmon via @earthweareone",FALSE
"2015-12-14",0,FALSE,"676549477595922434",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MikeeSCP","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every time I walk into costco I somehow get lost from my mom",FALSE
