"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-12-21",0,FALSE,"679088818142711811",FALSE,NA,NA,"679087941864525824","SILICONSTRIPPER","2920331328",0,FALSE,"SILICONSTRIPPER","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@btheling amazon.....   costco",FALSE
"2015-12-21",0,FALSE,"679088801147445250",TRUE,NA,NA,NA,NA,NA,2,FALSE,"WatariGoro","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @BankofHawaii: Try our newly installed ATM with easy deposit at the Hawaii Kai Costco. No envelopes. No deposit slips. No hassles. https‚Ä¶",FALSE
"2015-12-21",0,FALSE,"679088777239900162",TRUE,NA,NA,NA,NA,NA,3,FALSE,"himayadelmundo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @almahaw_cpa: JGH from Costco... 

@roshroshxviii 
#ALDUBBetterHALF",FALSE
"2015-12-21",0,FALSE,"679088721006866432",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jaiftbieba","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","and i had one of them massive costco ones Ì†ΩÌ∏ç",FALSE
"2015-12-21",0,FALSE,"679088660680187905",TRUE,NA,NA,NA,NA,NA,3,FALSE,"alejawndruh","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Dinhy5: that honeyboba next to costco needs to OPEN",FALSE
"2015-12-21",0,FALSE,"679088573866491905",FALSE,NA,NA,NA,NA,NA,0,FALSE,"wonky_wonka","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I got a restraining order from the Costco bagel sample lady.",FALSE
"2015-12-21",1,FALSE,"679088540685307905",FALSE,NA,NA,"679088297759625218","AmberBinGA","2603554405",0,FALSE,"MarcyJMiller","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@AmberBinGA Yes!  I felt like screaming ""IT WON'T KILL YOU TO SMILE, COSTCO SHOPPERS!""",FALSE
"2015-12-21",11,FALSE,"679088485681221632",FALSE,NA,NA,NA,NA,NA,0,FALSE,"calebsaysthings","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","listen, i'm paying attention to what's in your cart at costco and i'm judging you.",FALSE
"2015-12-21",0,FALSE,"679088323994996736",TRUE,NA,NA,NA,NA,NA,3,FALSE,"JimMorales14","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @almahaw_cpa: JGH from Costco... 

@roshroshxviii 
#ALDUBBetterHALF",FALSE
"2015-12-21",8,FALSE,"679088244735287296",FALSE,NA,NA,NA,NA,NA,0,FALSE,"shmehwissa","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Best part about coming home for break? Costco trips with my dad Ì†ΩÌ∏èÌ†ΩÌ∏èÌ†ΩÌ∏è #everythingfordafree",FALSE
"2015-12-21",1,FALSE,"679088169002917888",FALSE,NA,NA,NA,NA,NA,0,FALSE,"sah223322","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Costco makes me happy.Ì†ΩÌπÇ",FALSE
"2015-12-21",1,FALSE,"679088157078528004",FALSE,NA,NA,"679086777798402051","NussCoug","26142221",0,FALSE,"acoffman23","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NussCoug Looks like a fleece zip up that you'd find at Costco. But throwing a blazer on...now that'll start some trends.",FALSE
"2015-12-21",0,FALSE,"679088147196739584",FALSE,NA,NA,NA,NA,NA,0,FALSE,"famousslanee","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","when you thought you were going home but your on your way to Costco Ì†ΩÌπÉ",FALSE
"2015-12-21",0,FALSE,"679088141710565376",FALSE,NA,NA,NA,NA,NA,3,FALSE,"almahaw_cpa","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JGH from Costco... 

@roshroshxviii 
#ALDUBBetterHALF",FALSE
"2015-12-21",0,FALSE,"679088100765757443",TRUE,NA,NA,NA,NA,NA,2,FALSE,"seannarondetx","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FoleyChloe_: All I want for Xmas is one of them massive teddy's from Costco Ì†ΩÌ∏ÇÌ†ΩÌ∏ç‚ù§Ô∏èÌ†ΩÌπâ",FALSE
"2015-12-21",0,FALSE,"679088063721701378",FALSE,NA,NA,"679082304388640768","lyssiefikse","30961532",0,FALSE,"theta1138","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lyssiefikse Costco always has TP. Just saying.",FALSE
"2015-12-21",0,FALSE,"679087950928420864",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jamimaht","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Costco for lunch #freesamples",FALSE
"2015-12-21",2,FALSE,"679087940421709824",FALSE,NA,NA,"679072821599846401","saandyrobles","1317346062",0,FALSE,"hdiego06","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@saandyrobles get it at Costco it's 25 dollars and it comes with 40 dollars credit towards tolls",FALSE
